Drug_ID	Target_ID
129625890.0	P56817
129625891.0	P56817
129625891.0	P56817
129625881.0	Q9Y5Z0
129625882.0	Q9Y5Z0
129625883.0	Q9Y5Z0
129625886.0	Q9Y5Z0
129625886.0	Q9Y5Z0
129625889.0	Q9Y5Z0
129625889.0	Q9Y5Z0
129625890.0	Q9Y5Z0
129625891.0	Q9Y5Z0
129625891.0	Q9Y5Z0
73508019.0	P56817
73775623.0	P56817
73775626.0	P56817
73775746.0	P56817
73775747.0	P56817
73775748.0	P56817
73775749.0	P56817
73775878.0	P56817
73775880.0	P56817
73775882.0	P56817
73775883.0	P56817
73776016.0	P56817
73776017.0	P56817
73776018.0	P56817
73776019.0	P56817
73776159.0	P56817
73776160.0	P56817
118406554.0	P56817
73776164.0	P56817
73776314.0	P56817
73776317.0	P56817
73776318.0	P56817
73776319.0	P56817
73776459.0	P56817
73776460.0	P56817
73776603.0	P56817
73776604.0	P56817
73776738.0	P56817
73776739.0	P56817
73776740.0	P56817
73776741.0	P56817
73776883.0	P56817
73776886.0	P56817
73774748.0	P56817
73775037.0	P56817
73775038.0	P56817
73775352.0	P56817
73775353.0	P56817
73775354.0	P56817
73776019.0	P56817
73508019.0	Q9Y5Z0
73775623.0	Q9Y5Z0
73775626.0	Q9Y5Z0
73775746.0	Q9Y5Z0
73775747.0	Q9Y5Z0
73775748.0	Q9Y5Z0
73775749.0	Q9Y5Z0
73775878.0	Q9Y5Z0
73775880.0	Q9Y5Z0
73775882.0	Q9Y5Z0
73775883.0	Q9Y5Z0
73776016.0	Q9Y5Z0
73776017.0	Q9Y5Z0
73776018.0	Q9Y5Z0
73776019.0	Q9Y5Z0
73776159.0	Q9Y5Z0
73776160.0	Q9Y5Z0
118406554.0	Q9Y5Z0
73776164.0	Q9Y5Z0
73776314.0	Q9Y5Z0
73776317.0	Q9Y5Z0
73776318.0	Q9Y5Z0
73776319.0	Q9Y5Z0
73776459.0	Q9Y5Z0
73776460.0	Q9Y5Z0
73776603.0	Q9Y5Z0
73776604.0	Q9Y5Z0
73776738.0	Q9Y5Z0
73776739.0	Q9Y5Z0
73776740.0	Q9Y5Z0
73776741.0	Q9Y5Z0
73776883.0	Q9Y5Z0
73776886.0	Q9Y5Z0
73774748.0	Q9Y5Z0
73775037.0	Q9Y5Z0
73775038.0	Q9Y5Z0
73775352.0	Q9Y5Z0
73775353.0	Q9Y5Z0
73775354.0	Q9Y5Z0
73776019.0	Q9Y5Z0
129626252.0	P56817
129626252.0	P56817
129626253.0	P56817
129626255.0	P56817
86267655.0	P56817
86267656.0	P56817
129626252.0	Q9Y5Z0
129626252.0	Q9Y5Z0
129626253.0	Q9Y5Z0
129626255.0	Q9Y5Z0
86267655.0	Q9Y5Z0
86267656.0	Q9Y5Z0
118589665.0	P07374
129626925.0	P07374
129626926.0	P07374
118589653.0	P07374
129626929.0	P07374
44156958.0	P00591
10466989.0	P00591
19423974.0	P00591
12888722.0	P00591
44572330.0	P00591
442702.0	P00591
16119626.0	P00591
10447050.0	P00591
10613719.0	P00591
24901215.0	P00591
78319309.0	P00915
129626981.0	P00915
78319309.0	P00918
129626981.0	P00918
122835.0	P0C6U8
57481834.0	P0C6U8
5281255.0	P0C6U8
5321765.0	P0C6U8
5281255.0	P0C6U8
4712228.0	P00915
129627006.0	P00915
129627007.0	P00915
129627008.0	P00915
129627009.0	P00915
76900265.0	P00915
27870796.0	Q16790
2476733.0	Q16790
71152275.0	Q00975
71152156.0	Q00975
71152069.0	Q00975
71181847.0	Q00975
71181959.0	Q00975
71152334.0	Q00975
76284126.0	P56817
76284128.0	P56817
76284129.0	P56817
76284386.0	P56817
76284388.0	P56817
76284389.0	P56817
76284653.0	P56817
76284654.0	P56817
76284655.0	P56817
76284126.0	Q9Y5Z0
76284128.0	Q9Y5Z0
76284129.0	Q9Y5Z0
76284385.0	Q9Y5Z0
76284386.0	Q9Y5Z0
76284388.0	Q9Y5Z0
76284389.0	Q9Y5Z0
76284653.0	Q9Y5Z0
76284654.0	Q9Y5Z0
76284655.0	Q9Y5Z0
56968244.0	P10636
69620381.0	P10636
56968246.0	P10636
56968692.0	P10636
56968694.0	P10636
76023983.0	P10636
25234267.0	Q05941
25234271.0	Q05941
25234350.0	Q05941
118644611.0	Q05941
118644625.0	Q05941
118644713.0	Q05941
25234350.0	Q05941
118644723.0	Q05941
118644629.0	Q05941
118644741.0	Q05941
118644729.0	Q05941
118644555.0	Q05941
25234271.0	Q05941
118644511.0	Q05941
118644696.0	Q05941
25234430.0	Q05941
118644622.0	Q05941
118644712.0	Q05941
118644715.0	Q05941
118644592.0	Q05941
118644554.0	Q05941
118644691.0	Q05941
118644680.0	Q05941
118644549.0	Q05941
118644702.0	Q05941
68384379.0	Q05941
118644558.0	Q05941
118644546.0	Q05941
118644641.0	Q05941
118644661.0	Q05941
118644743.0	Q05941
118644591.0	Q05941
118644664.0	Q05941
118644544.0	Q05941
118644654.0	Q05941
118644727.0	Q05941
118644617.0	Q05941
118644509.0	Q05941
118644668.0	Q05941
118644612.0	Q05941
118644678.0	Q05941
118644623.0	Q05941
118644647.0	Q05941
118644614.0	Q05941
118644631.0	Q05941
118644571.0	Q05941
118644613.0	Q05941
118644573.0	Q05941
118644649.0	Q05941
118644556.0	Q05941
118644681.0	Q05941
118644565.0	Q05941
118644568.0	Q05941
118644618.0	Q05941
118644564.0	Q05941
118644674.0	Q05941
3559.0	P14416
208951.0	P14416
131635605.0	P14416
131635610.0	P14416
131635613.0	P14416
131635614.0	P14416
131635616.0	P14416
208951.0	P08908
131635605.0	P08908
131635610.0	P08908
131635613.0	P08908
131635614.0	P08908
131635616.0	P08908
602862.0	P00915
12743703.0	P00915
602862.0	P00918
12743703.0	P00918
602862.0	Q16790
12743703.0	Q16790
602862.0	O43570
12743703.0	O43570
5920835.0	P00915
5920835.0	P00918
86707017.0	P11309
89914646.0	P11309
72715046.0	P11309
72715048.0	P11309
89914774.0	P11309
72715134.0	P11309
89914467.0	P11309
72715135.0	P11309
86707029.0	P11309
72715136.0	P11309
72715137.0	P11309
72715138.0	P11309
72715139.0	P11309
72715210.0	P11309
72715213.0	P11309
72715215.0	P11309
89914357.0	P11309
72715288.0	P11309
89914451.0	P11309
72715289.0	P11309
89914594.0	P11309
72715290.0	P11309
72714383.0	P11309
86707043.0	P11309
72715292.0	P11309
72715293.0	P11309
72715377.0	P11309
86707044.0	P11309
86707046.0	P11309
72715378.0	P11309
89914172.0	P11309
72715379.0	P11309
89914143.0	P11309
89914519.0	P11309
72715382.0	P11309
86707052.0	P11309
72715452.0	P11309
89914637.0	P11309
72715453.0	P11309
72715454.0	P11309
89914763.0	P11309
86707063.0	P11309
86707064.0	P11309
86707068.0	P11309
86707070.0	P11309
72715456.0	P11309
72715457.0	P11309
72715536.0	P11309
72715537.0	P11309
72715538.0	P11309
72715539.0	P11309
86707074.0	P11309
72715540.0	P11309
86707076.0	P11309
72715618.0	P11309
89914468.0	P11309
86707085.0	P11309
72715538.0	P11309
72715538.0	P11309
72715620.0	P11309
72715537.0	P11309
77050662.0	P11309
72715621.0	P11309
72715622.0	P11309
89914386.0	P11309
72715698.0	P11309
72715699.0	P11309
72715537.0	P11309
72715702.0	P11309
89914345.0	P11309
89914268.0	P11309
89914516.0	P11309
86707096.0	P11309
89914936.0	P11309
86707102.0	P11309
89914318.0	P11309
72714385.0	P11309
72714386.0	P11309
72714387.0	P11309
72714388.0	P11309
86707109.0	P11309
72714477.0	P11309
72714478.0	P11309
86707115.0	P11309
72714479.0	P11309
72714480.0	P11309
72714481.0	P11309
72714482.0	P11309
72714574.0	P11309
72714575.0	P11309
72714576.0	P11309
72714575.0	P11309
72714578.0	P11309
86707136.0	P11309
86707137.0	P11309
72714579.0	P11309
72714670.0	P11309
72714672.0	P11309
86707141.0	P11309
89914775.0	P11309
86707146.0	P11309
89914671.0	P11309
72714674.0	P11309
72714759.0	P11309
89914476.0	P11309
72714761.0	P11309
72714762.0	P11309
89914422.0	P11309
72714763.0	P11309
89914803.0	P11309
86707172.0	P11309
89914199.0	P11309
72714856.0	P11309
89914888.0	P11309
72714857.0	P11309
72714858.0	P11309
72714859.0	P11309
89914739.0	P11309
72714861.0	P11309
72714948.0	P11309
86707186.0	P11309
72714950.0	P11309
89914513.0	P11309
89914415.0	P11309
89914090.0	P11309
89914273.0	P11309
131635719.0	P11309
72714951.0	P11309
122537468.0	P11309
89914834.0	P11309
89914249.0	P11309
89914518.0	P11309
89914855.0	P11309
89915032.0	P11309
89914933.0	P11309
89914585.0	P11309
89914565.0	P11309
89914549.0	P11309
72714952.0	P11309
89914334.0	P11309
89914565.0	P11309
89914565.0	P11309
89914692.0	P11309
89914658.0	P11309
89914771.0	P11309
89914532.0	P11309
86707017.0	Q86V86
89914646.0	Q86V86
72715046.0	Q86V86
72715048.0	Q86V86
89914774.0	Q86V86
72715134.0	Q86V86
89914467.0	Q86V86
72715135.0	Q86V86
86707029.0	Q86V86
72715136.0	Q86V86
72715137.0	Q86V86
72715138.0	Q86V86
72715139.0	Q86V86
72715210.0	Q86V86
72715213.0	Q86V86
72715215.0	Q86V86
89914357.0	Q86V86
72715288.0	Q86V86
89914451.0	Q86V86
72715289.0	Q86V86
89914594.0	Q86V86
72715290.0	Q86V86
72714383.0	Q86V86
86707043.0	Q86V86
72715292.0	Q86V86
72715293.0	Q86V86
72715377.0	Q86V86
86707044.0	Q86V86
86707046.0	Q86V86
72715378.0	Q86V86
89914172.0	Q86V86
72715379.0	Q86V86
89914143.0	Q86V86
89914519.0	Q86V86
72715382.0	Q86V86
86707052.0	Q86V86
72715452.0	Q86V86
89914637.0	Q86V86
72715453.0	Q86V86
72715454.0	Q86V86
89914763.0	Q86V86
86707063.0	Q86V86
86707064.0	Q86V86
86707068.0	Q86V86
86707070.0	Q86V86
72715456.0	Q86V86
72715457.0	Q86V86
72715536.0	Q86V86
72715537.0	Q86V86
72715538.0	Q86V86
72715539.0	Q86V86
86707074.0	Q86V86
72715540.0	Q86V86
86707076.0	Q86V86
72715618.0	Q86V86
89914468.0	Q86V86
86707085.0	Q86V86
72715538.0	Q86V86
72715538.0	Q86V86
72715620.0	Q86V86
72715537.0	Q86V86
77050662.0	Q86V86
72715621.0	Q86V86
72715622.0	Q86V86
89914386.0	Q86V86
72715698.0	Q86V86
72715699.0	Q86V86
72715537.0	Q86V86
72715702.0	Q86V86
89914345.0	Q86V86
89914268.0	Q86V86
89914516.0	Q86V86
86707096.0	Q86V86
89914936.0	Q86V86
86707102.0	Q86V86
89914318.0	Q86V86
72714385.0	Q86V86
72714386.0	Q86V86
72714387.0	Q86V86
72714388.0	Q86V86
86707109.0	Q86V86
72714477.0	Q86V86
72714478.0	Q86V86
86707115.0	Q86V86
72714479.0	Q86V86
72714480.0	Q86V86
72714481.0	Q86V86
72714482.0	Q86V86
72714574.0	Q86V86
72714575.0	Q86V86
72714576.0	Q86V86
72714575.0	Q86V86
72714578.0	Q86V86
86707136.0	Q86V86
86707137.0	Q86V86
72714579.0	Q86V86
72714670.0	Q86V86
72714672.0	Q86V86
86707141.0	Q86V86
89914775.0	Q86V86
86707146.0	Q86V86
89914671.0	Q86V86
72714674.0	Q86V86
72714759.0	Q86V86
89914476.0	Q86V86
72714761.0	Q86V86
72714762.0	Q86V86
89914422.0	Q86V86
72714763.0	Q86V86
89914803.0	Q86V86
86707172.0	Q86V86
89914199.0	Q86V86
72714856.0	Q86V86
89914888.0	Q86V86
72714857.0	Q86V86
72714858.0	Q86V86
72714859.0	Q86V86
89914739.0	Q86V86
72714861.0	Q86V86
72714948.0	Q86V86
86707186.0	Q86V86
72714950.0	Q86V86
89914513.0	Q86V86
89914415.0	Q86V86
89914090.0	Q86V86
89914273.0	Q86V86
131635719.0	Q86V86
72714951.0	Q86V86
122537468.0	Q86V86
89914834.0	Q86V86
89914249.0	Q86V86
89914518.0	Q86V86
89914855.0	Q86V86
89915032.0	Q86V86
89914933.0	Q86V86
89914585.0	Q86V86
89914565.0	Q86V86
89914549.0	Q86V86
72714952.0	Q86V86
89914334.0	Q86V86
89914565.0	Q86V86
89914565.0	Q86V86
89914692.0	Q86V86
89914658.0	Q86V86
89914771.0	Q86V86
89914532.0	Q86V86
85471651.0	P56817
85471653.0	P56817
85471775.0	P56817
85471776.0	P56817
85472311.0	P56817
85472312.0	P56817
85472573.0	P56817
85472574.0	P56817
85471651.0	Q9Y5Z0
85471653.0	Q9Y5Z0
85471775.0	Q9Y5Z0
85471776.0	Q9Y5Z0
85472311.0	Q9Y5Z0
85472312.0	Q9Y5Z0
85472573.0	Q9Y5Z0
85472574.0	Q9Y5Z0
53250294.0	Q923Y8
67241050.0	Q923Y8
53250295.0	Q923Y8
53250296.0	Q923Y8
53250297.0	Q923Y8
53250298.0	Q923Y8
53250151.0	Q923Y8
67240584.0	Q923Y8
53250437.0	Q923Y8
53250595.0	Q923Y8
53250596.0	Q923Y8
58315570.0	Q923Y8
67239536.0	Q923Y8
67241405.0	Q923Y8
87320639.0	Q923Y8
53250299.0	Q923Y8
67239344.0	Q923Y8
67239200.0	Q923Y8
53250597.0	Q923Y8
53250751.0	Q923Y8
67239584.0	Q923Y8
53250752.0	Q923Y8
53250300.0	Q923Y8
67238909.0	Q923Y8
53250755.0	Q923Y8
53250756.0	Q923Y8
53251090.0	Q923Y8
53250924.0	Q923Y8
53250925.0	Q923Y8
53250926.0	Q923Y8
67239442.0	Q923Y8
67241627.0	Q923Y8
67240770.0	Q923Y8
69937777.0	Q923Y8
58315547.0	Q923Y8
67240784.0	Q923Y8
67239960.0	Q923Y8
67241202.0	Q923Y8
69937370.0	Q923Y8
53250752.0	Q923Y8
58315614.0	Q923Y8
53251091.0	Q923Y8
53251092.0	Q923Y8
53251093.0	Q923Y8
67242001.0	Q923Y8
58315782.0	Q923Y8
53250439.0	Q923Y8
53251094.0	Q923Y8
58315704.0	Q923Y8
53251097.0	Q923Y8
53251418.0	Q923Y8
53251258.0	Q923Y8
58315575.0	Q923Y8
53251259.0	Q923Y8
53251261.0	Q923Y8
67240159.0	Q923Y8
67239572.0	Q923Y8
67240038.0	Q923Y8
67239956.0	Q923Y8
53251263.0	Q923Y8
53251419.0	Q923Y8
53251420.0	Q923Y8
67240375.0	Q923Y8
67239798.0	Q923Y8
53251421.0	Q923Y8
53250440.0	Q923Y8
67240086.0	Q923Y8
53250441.0	Q923Y8
67241442.0	Q923Y8
67240050.0	Q923Y8
67241184.0	Q923Y8
67239519.0	Q923Y8
67240629.0	Q923Y8
67243293.0	Q923Y8
67238933.0	Q923Y8
67239457.0	Q923Y8
67241233.0	Q923Y8
67240341.0	Q923Y8
53251726.0	Q923Y8
67239828.0	Q923Y8
53251568.0	Q923Y8
53251570.0	Q923Y8
53251571.0	Q923Y8
53251572.0	Q923Y8
53251573.0	Q923Y8
53251574.0	Q923Y8
53251727.0	Q923Y8
53251728.0	Q923Y8
53251730.0	Q923Y8
53251732.0	Q923Y8
58315684.0	Q923Y8
58315653.0	Q923Y8
53251733.0	Q923Y8
67241908.0	Q923Y8
53251881.0	Q923Y8
87321061.0	Q923Y8
58315656.0	Q923Y8
67238904.0	Q923Y8
53251882.0	Q923Y8
53251884.0	Q923Y8
58315755.0	Q923Y8
58315489.0	Q923Y8
58315584.0	Q923Y8
58315483.0	Q923Y8
53252037.0	Q923Y8
53252038.0	Q923Y8
53252039.0	Q923Y8
67239493.0	Q923Y8
67239761.0	Q923Y8
53252041.0	Q923Y8
53252361.0	Q923Y8
67032637.0	Q923Y8
67239247.0	Q923Y8
67239311.0	Q923Y8
67241653.0	Q923Y8
58315625.0	Q923Y8
67240533.0	Q923Y8
67239246.0	Q923Y8
67239574.0	Q923Y8
67239908.0	Q923Y8
67239041.0	Q923Y8
67240356.0	Q923Y8
67239378.0	Q923Y8
87321639.0	Q923Y8
67238463.0	Q923Y8
67240705.0	Q923Y8
67240763.0	Q923Y8
69937290.0	Q923Y8
67238759.0	Q923Y8
67238864.0	Q923Y8
67239171.0	Q923Y8
67240393.0	Q923Y8
67239360.0	Q923Y8
67239459.0	Q923Y8
67241915.0	Q923Y8
67238694.0	Q923Y8
67239876.0	Q923Y8
67240067.0	Q923Y8
87320918.0	Q923Y8
87320392.0	Q923Y8
67239516.0	Q923Y8
67239808.0	Q923Y8
67239354.0	Q923Y8
67239043.0	Q923Y8
67239705.0	Q923Y8
67238785.0	Q923Y8
67239789.0	Q923Y8
67240410.0	Q923Y8
67241713.0	Q923Y8
67241318.0	Q923Y8
87320753.0	Q923Y8
87321406.0	Q923Y8
67239398.0	Q923Y8
67238949.0	Q923Y8
67238949.0	Q923Y8
67239752.0	Q923Y8
67239178.0	Q923Y8
67239368.0	Q923Y8
67240371.0	Q923Y8
67239389.0	Q923Y8
67241729.0	Q923Y8
67238462.0	Q923Y8
67239534.0	Q923Y8
67240946.0	Q923Y8
67238984.0	Q923Y8
67240475.0	Q923Y8
56836056.0	Q923Y8
87320650.0	Q923Y8
76416890.0	Q923Y8
67239413.0	Q923Y8
67239067.0	Q923Y8
67239889.0	Q923Y8
67240729.0	Q923Y8
67241133.0	Q923Y8
67239550.0	Q923Y8
66705980.0	Q923Y8
87321751.0	Q923Y8
87320847.0	Q923Y8
67239559.0	Q923Y8
56836057.0	Q923Y8
87321229.0	Q923Y8
67241110.0	Q923Y8
67241057.0	Q923Y8
53250443.0	Q923Y8
53250444.0	Q923Y8
67239106.0	Q923Y8
67239106.0	Q923Y8
67240408.0	Q923Y8
67239374.0	Q923Y8
67239407.0	Q923Y8
67239214.0	Q923Y8
53250593.0	Q923Y8
53250594.0	Q923Y8
67239602.0	Q923Y8
58315550.0	Q923Y8
58315645.0	Q923Y8
58315672.0	Q923Y8
67238348.0	Q923Y8
67240432.0	Q923Y8
58315802.0	Q923Y8
58315590.0	Q923Y8
58315714.0	Q923Y8
58315548.0	Q923Y8
53250294.0	Q923Y9
67241050.0	Q923Y9
53250295.0	Q923Y9
53250296.0	Q923Y9
53250297.0	Q923Y9
53250298.0	Q923Y9
67240434.0	Q923Y9
53250151.0	Q923Y9
67240584.0	Q923Y9
53250437.0	Q923Y9
53250595.0	Q923Y9
53250596.0	Q923Y9
67239715.0	Q923Y9
58315570.0	Q923Y9
67239536.0	Q923Y9
67241405.0	Q923Y9
87320639.0	Q923Y9
53250299.0	Q923Y9
67239344.0	Q923Y9
67239200.0	Q923Y9
53250597.0	Q923Y9
53250751.0	Q923Y9
67239584.0	Q923Y9
53250752.0	Q923Y9
67240185.0	Q923Y9
53250300.0	Q923Y9
67238909.0	Q923Y9
67240244.0	Q923Y9
67240693.0	Q923Y9
67239831.0	Q923Y9
53250755.0	Q923Y9
53250756.0	Q923Y9
53251090.0	Q923Y9
53250924.0	Q923Y9
53250925.0	Q923Y9
53250926.0	Q923Y9
67239442.0	Q923Y9
67241627.0	Q923Y9
67240770.0	Q923Y9
69937777.0	Q923Y9
58315547.0	Q923Y9
67240784.0	Q923Y9
67239960.0	Q923Y9
67241202.0	Q923Y9
69937370.0	Q923Y9
53250752.0	Q923Y9
58315614.0	Q923Y9
53251091.0	Q923Y9
53251092.0	Q923Y9
53251093.0	Q923Y9
67242001.0	Q923Y9
58315782.0	Q923Y9
53250439.0	Q923Y9
53251094.0	Q923Y9
58315704.0	Q923Y9
53251097.0	Q923Y9
53251418.0	Q923Y9
53251258.0	Q923Y9
58315575.0	Q923Y9
53251259.0	Q923Y9
53251261.0	Q923Y9
67240159.0	Q923Y9
67239572.0	Q923Y9
67240038.0	Q923Y9
67239956.0	Q923Y9
53251263.0	Q923Y9
53251419.0	Q923Y9
53251420.0	Q923Y9
67240375.0	Q923Y9
67239798.0	Q923Y9
53251421.0	Q923Y9
53250440.0	Q923Y9
67240086.0	Q923Y9
53250441.0	Q923Y9
67241442.0	Q923Y9
67240050.0	Q923Y9
67241184.0	Q923Y9
67239519.0	Q923Y9
67240629.0	Q923Y9
67243293.0	Q923Y9
67238933.0	Q923Y9
67239457.0	Q923Y9
67241233.0	Q923Y9
67240341.0	Q923Y9
53251726.0	Q923Y9
67239828.0	Q923Y9
53251568.0	Q923Y9
53251570.0	Q923Y9
53251571.0	Q923Y9
53251572.0	Q923Y9
53251574.0	Q923Y9
53251727.0	Q923Y9
53251728.0	Q923Y9
53251730.0	Q923Y9
53251732.0	Q923Y9
58315684.0	Q923Y9
58315653.0	Q923Y9
53251733.0	Q923Y9
67241908.0	Q923Y9
53251881.0	Q923Y9
87321061.0	Q923Y9
58315656.0	Q923Y9
67238904.0	Q923Y9
53251882.0	Q923Y9
53251884.0	Q923Y9
58315755.0	Q923Y9
58315489.0	Q923Y9
58315584.0	Q923Y9
58315483.0	Q923Y9
53252037.0	Q923Y9
53252038.0	Q923Y9
53252039.0	Q923Y9
53252041.0	Q923Y9
53252361.0	Q923Y9
67239169.0	Q923Y9
67032637.0	Q923Y9
67239247.0	Q923Y9
67239311.0	Q923Y9
67241653.0	Q923Y9
58315625.0	Q923Y9
67240533.0	Q923Y9
67239246.0	Q923Y9
67239574.0	Q923Y9
67239908.0	Q923Y9
67239041.0	Q923Y9
67240356.0	Q923Y9
67239378.0	Q923Y9
87321639.0	Q923Y9
67238463.0	Q923Y9
67240705.0	Q923Y9
67240763.0	Q923Y9
69937290.0	Q923Y9
67238759.0	Q923Y9
67238864.0	Q923Y9
67239171.0	Q923Y9
67240393.0	Q923Y9
67239360.0	Q923Y9
67239459.0	Q923Y9
67241915.0	Q923Y9
67238694.0	Q923Y9
67239876.0	Q923Y9
67240067.0	Q923Y9
87320918.0	Q923Y9
87320392.0	Q923Y9
67239516.0	Q923Y9
67239808.0	Q923Y9
67239354.0	Q923Y9
67239043.0	Q923Y9
67239705.0	Q923Y9
67238785.0	Q923Y9
67239789.0	Q923Y9
67240531.0	Q923Y9
67240410.0	Q923Y9
67241713.0	Q923Y9
67241318.0	Q923Y9
87320753.0	Q923Y9
87321406.0	Q923Y9
67239398.0	Q923Y9
67238949.0	Q923Y9
67238949.0	Q923Y9
67239752.0	Q923Y9
67239178.0	Q923Y9
67239368.0	Q923Y9
67240371.0	Q923Y9
67239389.0	Q923Y9
67241729.0	Q923Y9
67238462.0	Q923Y9
67239534.0	Q923Y9
67240946.0	Q923Y9
67238984.0	Q923Y9
67240475.0	Q923Y9
56836056.0	Q923Y9
87320650.0	Q923Y9
76416890.0	Q923Y9
67239413.0	Q923Y9
67239067.0	Q923Y9
67239889.0	Q923Y9
67240729.0	Q923Y9
67241133.0	Q923Y9
67239550.0	Q923Y9
66705980.0	Q923Y9
87321751.0	Q923Y9
87320847.0	Q923Y9
67239559.0	Q923Y9
56836057.0	Q923Y9
87321229.0	Q923Y9
67241287.0	Q923Y9
67241110.0	Q923Y9
67241057.0	Q923Y9
53250443.0	Q923Y9
53250444.0	Q923Y9
67239106.0	Q923Y9
67239106.0	Q923Y9
67240408.0	Q923Y9
67239374.0	Q923Y9
67239407.0	Q923Y9
67239214.0	Q923Y9
53250593.0	Q923Y9
53250594.0	Q923Y9
67239602.0	Q923Y9
58315550.0	Q923Y9
58315645.0	Q923Y9
58315672.0	Q923Y9
67238348.0	Q923Y9
67240432.0	Q923Y9
58315802.0	Q923Y9
58315590.0	Q923Y9
58315714.0	Q923Y9
58315752.0	Q923Y9
58315691.0	Q923Y9
58315548.0	Q923Y9
1986.0	P40881
1986.0	P40881
139584.0	P00915
139584.0	P00918
71533722.0	P29371
71549359.0	P29371
71549358.0	P29371
71549219.0	P29371
71549360.0	P29371
71549361.0	P29371
71549500.0	P29371
71549499.0	P29371
71549502.0	P29371
71549503.0	P29371
71549635.0	P29371
89493243.0	P29371
71549637.0	P29371
71549639.0	P29371
71549768.0	P29371
71549767.0	P29371
71549770.0	P29371
71549772.0	P29371
71549911.0	P29371
71549913.0	P29371
71549914.0	P29371
71533722.0	P25103
71549359.0	P25103
71549500.0	P25103
71549635.0	P25103
71549767.0	P25103
71549913.0	P25103
71549914.0	P25103
71533722.0	P21452
71549359.0	P21452
71549500.0	P21452
71549635.0	P21452
71549767.0	P21452
71549913.0	P21452
71549914.0	P21452
118482814.0	P00734
76072482.0	P00734
76072483.0	P00734
118490996.0	P00734
118490996.0	P00734
118490995.0	P00734
76072485.0	P00734
76072513.0	P00734
76072515.0	P00734
76072516.0	P00734
76072549.0	P00734
76072551.0	P00734
118482685.0	P00734
76072576.0	P00734
118491000.0	P00734
74221593.0	P00734
76072580.0	P00734
76072608.0	P00734
76072663.0	P00734
76072633.0	P00734
118482692.0	P00734
76072635.0	P00734
76072639.0	P00734
76072666.0	P00734
118482697.0	P00734
76072670.0	P00734
131636469.0	P00734
76072703.0	P00734
76072732.0	P00734
86271659.0	Q99572
86271660.0	Q99572
90452359.0	Q99572
86271849.0	Q99572
86271850.0	Q99572
86271942.0	Q99572
86271945.0	Q99572
86270542.0	Q99572
86270541.0	Q99572
86270544.0	Q99572
90408571.0	Q99572
90410404.0	Q99572
86270816.0	Q99572
86270817.0	Q99572
86270910.0	Q99572
86270818.0	Q99572
86270912.0	Q99572
86270911.0	Q99572
90409558.0	Q99572
86271304.0	Q99572
86271307.0	Q99572
86271305.0	Q99572
86271306.0	Q99572
86271308.0	Q99572
90409409.0	Q99572
85470872.0	Q99572
90409795.0	Q99572
134686739.0	Q99572
86271397.0	Q99572
86271400.0	Q99572
90409378.0	Q99572
86271401.0	Q99572
90409075.0	Q99572
90409132.0	Q99572
90409547.0	Q99572
90409680.0	Q99572
90408643.0	Q99572
90409042.0	Q99572
90408638.0	Q99572
131704335.0	Q99572
131704337.0	Q99572
131704338.0	Q99572
131704340.0	Q99572
90408542.0	Q99572
90408542.0	Q99572
90409605.0	Q99572
134686742.0	Q99572
90409753.0	Q99572
90409606.0	Q99572
90408999.0	Q99572
90409589.0	Q99572
90409660.0	Q99572
90408650.0	Q99572
90408714.0	Q99572
90408748.0	Q99572
90409905.0	Q99572
90408847.0	Q99572
90409850.0	Q99572
90408916.0	Q99572
86271206.0	Q99572
86271113.0	Q99572
90409475.0	Q99572
90410020.0	Q99572
90410221.0	Q99572
90410604.0	Q99572
86271112.0	Q99572
90409890.0	Q99572
90408966.0	Q99572
90409490.0	Q99572
90409682.0	Q99572
90408529.0	Q99572
86271402.0	Q99572
86271579.0	Q99572
90409397.0	Q99572
90408998.0	Q99572
86271210.0	Q99572
90410350.0	Q99572
90408971.0	Q99572
86271489.0	Q99572
90408907.0	Q99572
90409006.0	Q99572
90409007.0	Q99572
86271490.0	Q99572
90408758.0	Q99572
86271494.0	Q99572
134686747.0	Q99572
90409076.0	Q99572
90408957.0	Q99572
90409461.0	Q99572
90408904.0	Q99572
90410149.0	Q99572
90410911.0	Q99572
86271575.0	Q99572
90410769.0	Q99572
90409964.0	Q99572
90409454.0	Q99572
90408908.0	Q99572
90409736.0	Q99572
90409273.0	Q99572
90408773.0	Q99572
90408678.0	Q99572
90409555.0	Q99572
90409560.0	Q99572
90409264.0	Q99572
90408786.0	Q99572
90410260.0	Q99572
90409794.0	Q99572
90408945.0	Q99572
90409395.0	Q99572
90409611.0	Q99572
90408711.0	Q99572
90409359.0	Q99572
90409710.0	Q99572
90409234.0	Q99572
90408961.0	Q99572
90409334.0	Q99572
90410598.0	Q99572
90409970.0	Q99572
90409342.0	Q99572
90408836.0	Q99572
90409524.0	Q99572
90410136.0	Q99572
90409369.0	Q99572
90408955.0	Q99572
90410025.0	Q99572
90408912.0	Q99572
90408455.0	Q99572
90409655.0	Q99572
90409926.0	Q99572
86270911.0	Q64663
90409409.0	Q64663
85470872.0	Q64663
90409795.0	Q64663
90409042.0	Q64663
86271206.0	Q64663
90408966.0	Q64663
90409007.0	Q64663
86271494.0	Q64663
90410911.0	Q64663
90409454.0	Q64663
90411081.0	P56718
90411327.0	P56718
90413350.0	P56718
