Drug_ID	Target_ID
122186792.0	P09874
122186791.0	P09874
122186789.0	P09874
49843531.0	P09874
67194062.0	P09874
73774955.0	P09874
122186793.0	P09874
73774806.0	Q9UGN5
73776795.0	Q9UGN5
122186784.0	Q9UGN5
73774956.0	Q9UGN5
50943478.0	Q9UGN5
73776800.0	Q9UGN5
73775116.0	Q9UGN5
122186791.0	Q9UGN5
122186784.0	P09874
122186786.0	Q9UGN5
122186783.0	P09874
50943017.0	P09874
20854918.0	P09874
73774806.0	P09874
73776795.0	P09874
73774955.0	Q9UGN5
122186793.0	Q9UGN5
122186792.0	Q9UGN5
73776798.0	P09874
49843531.0	P09874
50943163.0	Q9UGN5
67191629.0	Q9UGN5
50943016.0	P09874
50943089.0	Q9UGN5
50943015.0	P09874
50943321.0	Q9UGN5
50943240.0	Q9UGN5
56650290.0	P09874
50943161.0	Q9UGN5
67189726.0	P09874
50942807.0	P09874
122186792.0	P09874
50943091.0	Q9UGN5
50943164.0	Q9UGN5
73776944.0	Q9UGN5
73776941.0	Q9UGN5
73776942.0	Q9UGN5
73776938.0	Q9UGN5
73603315.0	Q9UGN5
73776939.0	Q9UGN5
73776801.0	Q9UGN5
49843531.0	Q9UGN5
50943243.0	Q9UGN5
50943090.0	Q9UGN5
50943015.0	Q9UGN5
122187244.0	P00734
25113128.0	P00734
821599.0	P00734
821599.0	P00734
23656593.0	P02766
23656595.0	P02766
23656594.0	P02766
22133420.0	P02766
659923.0	P02766
729579.0	P62942
875760.0	P62942
2989044.0	P62942
809046.0	P62942
2961708.0	P62942
1266440.0	P62942
4387420.0	P62942
6459556.0	P62942
16725067.0	P62942
888205.0	P62942
776692.0	P62942
1249560.0	P62942
16725060.0	P62942
2226440.0	P62942
285619.0	P62942
2990589.0	P62942
2989516.0	P62942
893539.0	P62942
224941.0	P62942
806693.0	P62942
2140092.0	P62942
1232457.0	P62942
668136.0	P62942
16725063.0	P62942
2991905.0	P62942
876380.0	P62942
748767.0	P62942
2973881.0	P62942
979789.0	P62942
532039.0	P62942
1301561.0	P62942
24749948.0	P62942
801593.0	P62942
1267896.0	P62942
3161917.0	P62942
575101.0	P62942
44435885.0	P62942
16725061.0	P62942
747173.0	P62942
2970646.0	P62942
886242.0	P62942
774161.0	P62942
1130029.0	P62942
2988699.0	P62942
732607.0	P62942
2952676.0	P62942
797980.0	P62942
44435909.0	P62942
44435886.0	P62942
16725057.0	P62942
2960944.0	P62942
2200849.0	P62942
2961485.0	P62942
707070.0	P62942
1001528.0	P62942
713098.0	P62942
1258596.0	P62942
2265290.0	P62942
16725058.0	P62942
10607.0	P03118
10607.0	P03118
10607.0	P03118
10607.0	P04015
10607.0	P03120
2782689.0	Q92934
44585557.0	P08238
44241616.0	P02768
44561586.0	P17931
44561585.0	P17931
7568471.0	P17931
44561585.0	P09382
44561586.0	P09382
44561586.0	P05162
7568471.0	P09382
7568471.0	P05162
25627955.0	O15530
25658059.0	O15530
25658192.0	O15530
720866.0	O15530
803003.0	O15530
810847.0	O15530
2772724.0	O15530
17027940.0	O15530
2772713.0	O15530
2772705.0	O15530
25628008.0	O15530
39954712.0	O15530
17028040.0	O15530
62389.0	P28482
12207193.0	P28482
44118277.0	P28482
25138012.0	P51813
25138012.0	P42681
25138012.0	P51451
25138012.0	P07947
25138012.0	P06241
25138012.0	P09769
25138012.0	Q13882
25138012.0	P41240
25138012.0	Q06418
25138012.0	P29320
25138012.0	P54756
25138012.0	P54764
25138012.0	P29323
25138012.0	P54753
25138012.0	P29317
25138012.0	Q96D53
10308737.0	P42681
10308737.0	Q9H2G2
6539569.0	O75716
6539569.0	Q9P0L2
447966.0	P42684
18792927.0	P42681
18792927.0	P09769
18792927.0	Q13882
18792927.0	P42685
5908088.0	O94768
5908088.0	Q96SB4
5311.0	Q9BY41
9926791.0	Q9C098
9926791.0	Q13188
9926791.0	Q16512
9926791.0	Q15349
9926791.0	Q9UK32
9926791.0	Q9H093
9926791.0	Q13470
9926791.0	P29597
9926791.0	Q14012
9966538.0	P52333
9966538.0	Q8IVH8
9966538.0	O60674
2814562.0	P46734
122205409.0	O14976
122205416.0	O14976
122205417.0	O14976
122205418.0	O14976
127034695.0	O14976
127036250.0	O14976
127036385.0	O14976
127036386.0	O14976
127036412.0	O14976
127036413.0	O14976
44468395.0	P07900
44468396.0	P07900
44468397.0	P07900
44590710.0	P07900
44590711.0	P07900
4858.0	P09874
11291932.0	P09874
44342738.0	Q9UIF9
44342738.0	Q9UIF8
44342689.0	Q9H8M2
44342689.0	P51531
44342689.0	P51532
44342738.0	Q9UIF8
44342689.0	Q9H8M2
44342738.0	Q9UIF9
44342738.0	Q9UIF8
44342738.0	Q9H8M2
44342738.0	Q8IZX4
10403713.0	Q9H8M2
11744162.0	Q92793
44344917.0	Q92793
44345100.0	Q92793
44345078.0	Q92793
22984074.0	Q92793
11476771.0	Q92793
44344916.0	Q92793
44345144.0	Q92793
44345078.0	O60885
22984074.0	O60885
44345078.0	O60885
22984074.0	O60885
44345078.0	P25440
22984074.0	P25440
44345078.0	Q92793
22984074.0	Q92793
9841284.0	P25099
44345631.0	O60885
44345631.0	O60885
44345631.0	P25440
44345631.0	P25440
46943432.0	O60885
46943432.0	O60885
46943432.0	P25440
46943432.0	P25440
44345629.0	O60885
44345629.0	O60885
44345629.0	P25440
44345629.0	P25440
6436265.0	P11229
44373048.0	P10980
10318189.0	P11229
44373048.0	P11229
10318189.0	P10980
6436265.0	P10980
44373049.0	P10980
44373049.0	P11229
91934796.0	P05364
44393203.0	O60885
127029905.0	Q92793
51081283.0	Q92793
44396137.0	O60885
127031779.0	Q92793
108182.0	P35563
10251591.0	P35563
44368259.0	P00918
44368581.0	P00918
44295959.0	P00918
44295906.0	P00918
44295639.0	P00918
44296089.0	P00918
44368568.0	P00918
44368257.0	P00918
44295340.0	P00918
1534872.0	O60885
127031094.0	O60885
105539860.0	O60885
15944527.0	O60885
122467465.0	O60885
127034598.0	O60885
1652717.0	O60885
127034595.0	O60885
1192817.0	O60885
44316277.0	P10826
44316277.0	P13631
22971725.0	P13631
44316095.0	P13631
44316354.0	P13631
44316292.0	P10276
44316292.0	P13631
19963739.0	P10276
10315687.0	P13631
44316354.0	P10276
22971725.0	P10276
10315687.0	P10276
44316277.0	P10276
19963739.0	P13631
19963739.0	P10826
91827373.0	O95696
44525934.0	Q12830
91827373.0	P55201
127048497.0	P07900
127050447.0	P07900
127049183.0	P07900
127049185.0	P07900
127049186.0	P07900
127052894.0	P07900
127049200.0	P07900
127049201.0	P07900
127049520.0	P07900
66562888.0	P07900
66562797.0	P07900
60165612.0	P14625
127052336.0	P14625
127052278.0	P14625
127051069.0	P14625
66562795.0	P14625
127049884.0	P14625
127048514.0	P14625
127051973.0	P14625
127051974.0	P14625
127052283.0	P14625
127052284.0	P14625
127050146.0	P14625
127050147.0	P14625
127050444.0	P14625
127050445.0	P14625
127048497.0	P14625
127050447.0	P14625
127049183.0	P14625
127049185.0	P14625
127049186.0	P14625
127052894.0	P14625
127049200.0	P14625
127049201.0	P14625
127049520.0	P14625
66562888.0	P14625
66562797.0	P14625
60165612.0	P07900
127052336.0	P07900
127052278.0	P07900
127051069.0	P07900
66562795.0	P07900
127049884.0	P07900
127048514.0	P07900
127051973.0	P07900
127051974.0	P07900
127052283.0	P07900
127052284.0	P07900
127050146.0	P07900
127050147.0	P07900
127050444.0	P07900
127050445.0	P07900
53465787.0	P56817
3780776.0	P56817
127044735.0	P56817
127045371.0	Q92793
127045251.0	Q92793
127045252.0	Q92793
818739.0	Q9UIF8
76321032.0	P68400
72163809.0	P68400
91885510.0	P08684
91885509.0	P08684
127052430.0	P08684
29053150.0	P08684
91885508.0	P08684
19171319.0	Q15118
19171319.0	Q15118
19171319.0	Q15118
5221450.0	O14640
9101421.0	O14640
17446909.0	O14640
5456026.0	O14640
46500111.0	O14640
46500111.0	O14640
5456026.0	O14640
17446909.0	O14640
9101421.0	O14640
121271792.0	Q92793
13581664.0	P16050
11841193.0	P16050
8739.0	P00918
118170891.0	Q14145
118170474.0	Q14145
49652386.0	P48061
42948648.0	P48061
40689984.0	P48061
42948648.0	P48061
127052771.0	P48061
127051214.0	P26281
127049066.0	P26281
127048743.0	P26281
127049365.0	P26281
127049067.0	P26281
127050033.0	P26281
118988416.0	P26281
127051836.0	P26281
68387877.0	P26281
127052508.0	P26281
127050620.0	P26281
127051837.0	P26281
127050034.0	P26281
127050304.0	P26281
127052505.0	P26281
127052789.0	P26281
127053038.0	P26281
127052501.0	P26281
127052499.0	P26281
127052496.0	P26281
2725005.0	P26281
861229.0	P26281
127049026.0	P26281
127053086.0	P26281
127053085.0	P26281
127050623.0	P26281
861231.0	P26281
78243717.0	Q86U86
127050331.0	Q86U86
127050331.0	Q86U86
127050331.0	P51532
78243717.0	P51532
2366465.0	P55201
66911307.0	P55201
5311897.0	P55201
51691340.0	P55201
127050976.0	P55201
3034255.0	P55201
39040.0	P55201
119057479.0	Q13093
5265.0	P14416
53017606.0	Q9H8M2
127052837.0	P61964
127049253.0	P61964
127048496.0	Q86U86
119058113.0	Q86U86
127050824.0	Q86U86
127050202.0	Q86U86
127051752.0	Q86U86
119058117.0	Q86U86
78243717.0	Q86U86
119058117.0	P51532
78243717.0	P51532
6245.0	P11142
6245.0	P11142
44583450.0	Q8NG68
44157614.0	Q8NG68
44157613.0	Q8NG68
44157612.0	Q8NG68
44157595.0	Q8NG68
44157611.0	Q8NG68
44157610.0	Q8NG68
44157594.0	Q8NG68
44157609.0	Q8NG68
44157608.0	Q8NG68
44157607.0	Q8NG68
44157592.0	Q8NG68
44157605.0	Q8NG68
44157591.0	Q8NG68
44157603.0	Q8NG68
221493.0	P04054
443023.0	Q03181
134153953.0	P49841
89905749.0	Q15910
53868701.0	Q86X55
53868701.0	Q96LA8
6457069.0	P61964
44093.0	P09960
44093.0	P09960
72172.0	P09960
44093.0	P09960
72172.0	P09960
72172.0	P09960
118738037.0	Q06609
77980.0	Q06609
71464713.0	P02766
71464713.0	P02766
134140427.0	P48736
134140427.0	Q9UQB9
134140427.0	Q9UIK4
134140427.0	P07333
134140427.0	Q96GD4
134140427.0	O14965
134140427.0	Q56UN5
134140427.0	Q8TBX8
4369359.0	P27487
126456388.0	P27487
130385243.0	P27487
12758312.0	Q86U86
253504.0	Q86U86
12758311.0	Q86U86
121424044.0	Q86U86
122174233.0	Q86U86
337656.0	Q86U86
10258.0	P02769
132991418.0	Q9FBI2
91971266.0	Q9Z2X8
121426376.0	P42338
132271625.0	P42336
132271625.0	P42336
121426560.0	P42336
121426320.0	P42336
121426320.0	P42338
132271625.0	P42338
121426560.0	O00329
121426560.0	P48736
121426560.0	P42345
121426388.0	P42336
121426560.0	P42338
132271625.0	P42338
121426350.0	P42336
121426376.0	P42336
121426350.0	P42338
121426388.0	P42338
90298275.0	O43613
5971232.0	P07900
91934181.0	Q8N474
1893667.0	P49759
1893667.0	P49760
1893667.0	P49761
1893667.0	Q9HAZ1
1893667.0	P48730
1893667.0	P49674
1893667.0	P78368
1893667.0	Q9Y6M4
1893667.0	Q13627
1893667.0	Q9Y463
1893667.0	P11309
1893667.0	Q86V86
1893667.0	Q56UN5
24823607.0	P08246
44627000.0	P08246
44626907.0	P08246
44626908.0	P08246
44537807.0	P09960
24229807.0	Q92831
2774349.0	Q92831
2728359.0	O60885
2727447.0	O60885
24229807.0	Q92831
24229807.0	Q92831
2774349.0	Q92831
2774349.0	Q92831
2728359.0	Q92793
2727447.0	Q92793
24229807.0	Q92831
2774349.0	Q92831
44819735.0	Q9GZT9
44819566.0	Q9GZT9
134131003.0	P61964
234762.0	P31749
44279534.0	P00749
44279534.0	P07477
2747117.0	P45984
46232269.0	P45984
46881334.0	Q08499
46881330.0	Q08499
46883324.0	P36888
11485752.0	P36888
11280411.0	P36888
46883389.0	P36888
11200284.0	P36888
46883422.0	P36888
46883460.0	P36888
46883461.0	P36888
11200284.0	P10721
11200284.0	P07333
11200284.0	P07949
11200284.0	P16234
11200284.0	P09619
44479559.0	Q15465
44480051.0	Q15465
44480048.0	Q15465
44479805.0	Q15465
25109985.0	Q15465
44480046.0	Q15465
44480298.0	Q15465
44480050.0	Q15465
44479806.0	Q15465
44479804.0	Q15465
44479803.0	Q15465
44479560.0	Q15465
25052767.0	Q15759
25052767.0	P16234
25118220.0	P35968
46197240.0	P35968
25118220.0	P06239
46197240.0	P06239
25118220.0	P10721
46197240.0	P10721
10467688.0	P00918
46237675.0	P31424
46237675.0	P31424
16079743.0	P20701
5329102.0	O95835
5329102.0	Q9NRM7
5329102.0	P06239
5329102.0	Q15831
5329102.0	O94804
5329102.0	P07948
5329102.0	O43283
5329102.0	Q9Y2U5
5329102.0	Q99759
5329102.0	Q8IVH8
5329102.0	O95819
5329102.0	Q7KZI7
5329102.0	Q9Y2H9
5329102.0	Q02750
5329102.0	P36507
5329102.0	Q14680
5329102.0	Q12866
5329102.0	Q13043
5329102.0	Q13188
5329102.0	Q9Y6E0
5329102.0	Q9P289
5329102.0	O15146
5329102.0	Q9H1R3
5329102.0	Q15208
5329102.0	Q8IY84
5329102.0	O95747
5329102.0	O75914
5329102.0	Q9P286
5329102.0	Q00536
5329102.0	P16234
5329102.0	P09619
5329102.0	O94921
5329102.0	Q16816
5329102.0	P15735
5329102.0	P78356
5329102.0	Q16512
5329102.0	O00444
5329102.0	Q15139
5329102.0	O94806
5329102.0	P19525
5329102.0	O43172
5329102.0	Q14289
5329102.0	Q9BRS2
5329102.0	Q9BVS4
5329102.0	Q13546
5329102.0	Q13464
5329102.0	Q15835
5329102.0	P32298
5329102.0	Q8WTQ7
5329102.0	P08631
5329102.0	Q9H2X6
5329102.0	Q9H422
5329102.0	Q8NE63
5329102.0	Q92918
5329102.0	Q9UPZ9
5329102.0	Q14164
5329102.0	P14616
5329102.0	P51617
5329102.0	Q08881
5329102.0	O60674
5329102.0	Q15418
5329102.0	P23443
5329102.0	Q86YV6
5329102.0	Q9H0K1
5329102.0	Q9H2G2
5329102.0	Q9H093
5329102.0	Q96SB4
5329102.0	O75716
5329102.0	Q9BYT3
5329102.0	Q9UEW8
5329102.0	O43318
5329102.0	Q7L7X3
5329102.0	Q9H2K8
5329102.0	Q9UHD2
5329102.0	Q9UKI8
5329102.0	Q86UE8
5329102.0	Q9UKE5
5329102.0	Q13470
5329102.0	P04629
5329102.0	Q16620
5329102.0	P33981
5329102.0	Q06418
5329102.0	Q6PHR2
5329102.0	P35968
5329102.0	P07947
5329102.0	O00506
5329102.0	Q56UN5
5329102.0	P42684
5329102.0	P31751
5329102.0	Q8IWQ3
5329102.0	Q14012
5329102.0	P36896
5329102.0	P27037
5329102.0	Q13705
5329102.0	P37023
5329102.0	Q8NI60
5329102.0	Q96D53
5329102.0	P31749
5329102.0	Q9Y243
5329102.0	Q99683
5329102.0	O95382
5329102.0	P36894
5329102.0	O00238
5329102.0	P51813
5329102.0	Q13882
5329102.0	Q06187
5329102.0	P24941
5329102.0	Q00526
5329102.0	Q00535
5329102.0	P50750
5329102.0	Q8IVW4
5329102.0	O76039
5329102.0	P49761
5329102.0	P41240
5329102.0	P42679
5329102.0	Q16832
5329102.0	Q13627
5329102.0	Q92630
5329102.0	P29317
5329102.0	P54764
5329102.0	P54756
5329102.0	P29322
5329102.0	P29323
5329102.0	P54753
5329102.0	P54760
5329102.0	Q04771
5329102.0	P54762
5329102.0	O15197
5329102.0	O75460
5329102.0	Q05397
5329102.0	P11362
5329102.0	P21802
5329102.0	P22607
5329102.0	P09769
5329102.0	P17948
5329102.0	P42685
5329102.0	P06241
5329102.0	O14976
5329102.0	Q92772
5329102.0	O14578
5329102.0	Q08345
5329102.0	Q9Y463
5329102.0	P29320
5329102.0	Q9UF33
5329102.0	P16591
5329102.0	P07332
5329102.0	P08069
5329102.0	P23458
5329102.0	P52333
5329102.0	P04626
5329102.0	P21860
5329102.0	Q15303
5329102.0	P27361
5329102.0	P28482
5329102.0	Q16659
5329102.0	P31152
5329102.0	Q13164
5329102.0	P22455
5329102.0	P49840
5329102.0	P49841
5329102.0	Q86Z02
5329102.0	O14920
5329102.0	P45983
5329102.0	P45984
5329102.0	P53779
5329102.0	P53667
5329102.0	P53671
5329102.0	P20794
5329102.0	Q12851
5329102.0	P49137
5329102.0	Q8IW41
5329102.0	P46734
5329102.0	P45985
5329102.0	P52564
5329102.0	P08581
5329102.0	Q9BUB5
5329102.0	Q9HBH9
5329102.0	Q02779
5329102.0	Q5VT25
5329102.0	Q9Y5S2
5329102.0	Q8NEV4
5329102.0	Q96PY6
5329102.0	Q6P3R8
5329102.0	Q9HC98
5329102.0	Q8TD19
5329102.0	Q9UBE8
5329102.0	Q15759
5329102.0	O15264
5329102.0	P53778
5329102.0	Q13153
5329102.0	Q13177
5329102.0	O00750
5329102.0	O75747
5329102.0	P42338
5329102.0	O00329
5329102.0	P48736
5329102.0	Q9UBF8
5329102.0	P11309
5329102.0	P22694
5329102.0	Q99640
5329102.0	P53350
5329102.0	Q9H4B4
5329102.0	Q05655
5329102.0	Q02156
5329102.0	P29376
5329102.0	Q6ZN16
5329102.0	Q9P0L2
5329102.0	Q96L34
5329102.0	P80192
5329102.0	Q16584
5329102.0	Q9Y2H1
5329102.0	P51955
5329102.0	Q8TDX7
5329102.0	O96013
5329102.0	Q9NQU5
5329102.0	Q00537
5329102.0	O15530
5329102.0	Q99755
5329102.0	Q16513
5329102.0	Q9NYY3
5329102.0	Q04759
5329102.0	O14730
5329102.0	P57078
5329102.0	O75582
5329102.0	P51812
5329102.0	Q15349
5329102.0	P0C264
5329102.0	P57059
5329102.0	P12931
5329102.0	Q9H2K2
5329102.0	Q16288
5329102.0	Q9BXA7
5329102.0	P30291
5329102.0	Q86V86
5329102.0	Q13237
5329102.0	P51817
5329102.0	O43353
5329102.0	P08922
5329102.0	Q9H3Y6
5329102.0	Q9NRP7
5329102.0	P43405
5329102.0	P42680
5329102.0	Q15569
5329102.0	P37173
5329102.0	P00519
5329102.0	Q13131
5329102.0	P54646
5329102.0	Q8NFD2
5329102.0	O60285
5329102.0	Q9NSY1
5329102.0	P51451
5329102.0	Q8IU85
5329102.0	Q13557
5329102.0	Q16566
5329102.0	Q8N5S9
5329102.0	O96017
5329102.0	P49759
5329102.0	P49760
5329102.0	P07333
5329102.0	P48729
5329102.0	P48730
5329102.0	P49674
5329102.0	Q9HCP0
5329102.0	P78368
5329102.0	Q9Y6M4
5329102.0	P68400
5329102.0	P19784
5329102.0	Q9UIK4
5329102.0	O43293
5329102.0	O15075
5329102.0	Q9C098
5329102.0	P80370
5329102.0	O94768
5329102.0	P35590
5329102.0	Q02763
5329102.0	P42681
5329102.0	P0C1S8
5329102.0	Q9NY57
5329102.0	Q86UX6
5329102.0	P43403
46947265.0	Q9Y5N1
10096043.0	P08238
16736529.0	P08238
52946911.0	P10415
52946911.0	Q07817
52946912.0	P10415
845175.0	P10415
2782689.0	P10415
2782689.0	P10415
845175.0	Q07817
52946912.0	Q07817
52948351.0	P00915
52944707.0	P00915
52947168.0	P00915
46916274.0	P00915
52944500.0	P00915
52948351.0	P00915
46916274.0	P00915
52944500.0	P00915
1986.0	P00915
52948351.0	P00918
52944707.0	P00918
52947168.0	P00918
46916274.0	P00918
52944500.0	P00918
1986.0	P00918
52948351.0	P00918
46916274.0	P00918
52944500.0	P00918
1986.0	P00918
52948351.0	P43166
52944707.0	P43166
52947168.0	P43166
46916274.0	P43166
52944500.0	P43166
52948351.0	P43166
52944500.0	P43166
52948351.0	Q8N1Q1
52944707.0	Q8N1Q1
52947168.0	Q8N1Q1
46916274.0	Q8N1Q1
52944500.0	Q8N1Q1
52948351.0	Q8N1Q1
46916274.0	Q8N1Q1
52944500.0	Q8N1Q1
1986.0	Q8N1Q1
52941064.0	P00915
52944687.0	P00915
52945953.0	P00915
52949626.0	P00915
52949344.0	P00915
52940836.0	P00915
52948178.0	P00915
52940691.0	P00915
52943104.0	P00915
50904886.0	P00915
49843537.0	P00915
49843539.0	P00915
3702.0	P00915
50904886.0	P00918
52943104.0	P00918
52940691.0	P00918
52941064.0	P00918
52944687.0	P00918
52945953.0	P00918
52949626.0	P00918
52949344.0	P00918
52940836.0	P00918
52948178.0	P00918
49843537.0	P00918
49843539.0	P00918
3702.0	P00918
50904886.0	P43166
52943104.0	P43166
52940691.0	P43166
52941064.0	P43166
52944687.0	P43166
52945953.0	P43166
52949626.0	P43166
52949344.0	P43166
52940836.0	P43166
52948178.0	P43166
49843537.0	P43166
49843539.0	P43166
3702.0	P43166
50904886.0	Q8N1Q1
52943104.0	Q8N1Q1
52940691.0	Q8N1Q1
52941064.0	Q8N1Q1
52944687.0	Q8N1Q1
52945953.0	Q8N1Q1
52949626.0	Q8N1Q1
52949344.0	Q8N1Q1
52940836.0	Q8N1Q1
52948178.0	Q8N1Q1
49843537.0	Q8N1Q1
49843539.0	Q8N1Q1
3702.0	Q8N1Q1
49843537.0	P00915
49843537.0	P43166
49843537.0	Q8N1Q1
3702.0	P00918
3702.0	P43166
3702.0	Q8N1Q1
50899252.0	Q13526
605610.0	P00176
54428854.0	P04798
605610.0	P04798
54428854.0	P00176
9826528.0	Q02750
9826528.0	Q02750
16220188.0	Q15759
16220188.0	Q8NI60
16220188.0	P49674
16220188.0	Q08345
16220188.0	O14976
16220188.0	P45983
16220188.0	P45984
16220188.0	P53779
16220188.0	Q9UBE8
16220188.0	P51812
16220188.0	Q9NRP7
9885890.0	P06239
11406590.0	Q15759
11406590.0	Q8NI60
11406590.0	P49674
11406590.0	Q08345
11406590.0	O14976
11406590.0	P45983
11406590.0	P45984
11406590.0	P53779
11406590.0	Q9UBE8
11406590.0	P51812
11406590.0	Q9NRP7
52936850.0	P42345
52936850.0	P42336
52936850.0	P42338
118725279.0	Q13936
14211234.0	Q13936
15758670.0	Q13936
13912583.0	Q13936
46926788.0	P45983
46926788.0	P45983
46926788.0	P45984
1023730.0	P61586
10243600.0	P00749
44356716.0	P00749
44356715.0	P00734
44356716.0	P00747
54758053.0	P21731
91930811.0	P21731
91930813.0	P21731
54758053.0	P30987
91930811.0	P30987
91930813.0	P30987
44157408.0	P14920
44157408.0	P14920
5438291.0	P15056
745571.0	P15056
17339159.0	P15056
5424052.0	P15056
1402819.0	P15056
12318923.0	P07900
56681935.0	P07900
49784944.0	P07900
5382487.0	P07900
2782095.0	P07900
15856427.0	P07900
2766290.0	P07900
21846414.0	P07900
12571204.0	P07900
45485040.0	P34998
54591854.0	P34998
44545161.0	P34998
54591779.0	P34998
9884878.0	P34998
10138259.0	Q9NRH2
10138259.0	Q8N5S9
6450551.0	P42685
6450551.0	P49841
6450551.0	P08631
6450551.0	P35968
6450551.0	P53667
6450551.0	P07948
6450551.0	P42679
6450551.0	Q99759
6450551.0	Q16584
6450551.0	Q02779
6450551.0	P51955
6450551.0	P51956
6450551.0	Q13153
6450551.0	Q13177
6450551.0	O75914
6450551.0	P09619
6450551.0	O15530
6450551.0	O00750
6450551.0	P11309
6450551.0	P48736
6450551.0	Q9UBF8
6450551.0	P17612
6450551.0	P22694
6450551.0	P41743
6450551.0	Q15139
6450551.0	P27361
6450551.0	P31152
6450551.0	Q16659
6450551.0	Q13164
6450551.0	P45983
6450551.0	Q15759
6450551.0	P53779
6450551.0	O15264
6450551.0	Q02750
6450551.0	P46734
6450551.0	P52564
6450551.0	P19525
6450551.0	Q15835
6450551.0	P08922
6450551.0	P45985
6450551.0	Q96SB4
6450551.0	P51957
6450551.0	O76039
6450551.0	P23443
6450551.0	P43405
6450551.0	P42680
6450551.0	P37173
6450551.0	P33981
6450551.0	P42681
6450551.0	P29597
6450551.0	P30291
6450551.0	P78356
6450551.0	O75385
6450551.0	Q9Y6E0
6450551.0	Q92630
6450551.0	O14965
6450551.0	Q5VT25
6450551.0	Q8IVH8
6450551.0	Q14012
6450551.0	Q8IW41
6450551.0	O14936
6450551.0	Q14004
6450551.0	Q13546
6450551.0	O43353
6450551.0	O14730
6450551.0	Q13523
6450551.0	Q8IWQ3
9813758.0	P52333
9813758.0	P10721
9813758.0	P15735
9813758.0	Q15831
9813758.0	Q02763
9813758.0	P08069
9813758.0	Q6ZN16
9813758.0	Q86V86
9813758.0	O96017
9813758.0	P04626
9813758.0	Q07912
9813758.0	P04629
9813758.0	Q86YV6
9813758.0	O96013
9813758.0	Q52WX2
9813758.0	Q8N568
153999.0	P06241
123631.0	O94806
123631.0	P20794
123631.0	Q99683
123631.0	Q13882
123631.0	O94804
123631.0	Q9Y5S2
123631.0	Q16620
123631.0	Q00536
123631.0	P16234
123631.0	Q16816
5291.0	P07333
5291.0	P00533
5291.0	P29320
5291.0	P16591
5291.0	P09769
5291.0	O14976
5291.0	P06239
5291.0	Q02156
5291.0	Q13464
5291.0	P12931
5291.0	P35590
5291.0	P07947
5291.0	Q9Y243
5291.0	Q08881
5291.0	P53671
5291.0	O15146
5291.0	Q9H422
5291.0	O94806
5291.0	P20794
5291.0	Q99683
5291.0	Q13882
5291.0	O94804
5291.0	Q9Y5S2
5291.0	Q16620
5291.0	Q00536
5291.0	P16234
5291.0	Q16816
5291.0	P42338
5291.0	P54646
5291.0	Q05655
5291.0	Q16513
5291.0	Q04759
5291.0	Q13237
5291.0	Q13188
5291.0	Q13043
5291.0	Q15569
5291.0	Q06418
5291.0	Q86Y07
5291.0	Q12852
5291.0	O00506
6450551.0	Q13470
6450551.0	P49761
6450551.0	P49760
6450551.0	Q9H4B4
6450551.0	P36888
6450551.0	O94768
24180719.0	P42685
24180719.0	P49841
24180719.0	P08631
24180719.0	P35968
24180719.0	P53667
24180719.0	P07948
24180719.0	P42679
24180719.0	Q99759
24180719.0	Q16584
9813758.0	Q15303
9813758.0	Q92918
9813758.0	Q6PHR2
9813758.0	Q04771
9813758.0	Q13705
9813758.0	Q8WU08
9813758.0	Q8IVW4
9813758.0	Q9BUB5
9813758.0	Q99755
9813758.0	O00238
9813758.0	Q13873
9813758.0	Q00526
9813758.0	P50750
9813758.0	P78368
9813758.0	O43293
9813758.0	O75460
9813758.0	O14920
9813758.0	P51617
9813758.0	P27037
9813758.0	P31751
9813758.0	P30530
9813758.0	P51451
9813758.0	P51813
9813758.0	Q16566
9813758.0	P24941
9813758.0	P50613
9813758.0	P48729
9813758.0	P49674
9813758.0	P68400
9813758.0	P19784
9813758.0	Q08345
9813758.0	P21860
9813758.0	P07332
9813758.0	P17948
9813758.0	P42685
9813758.0	P49841
9813758.0	P08631
9813758.0	P35968
9813758.0	P53667
9813758.0	P07948
9813758.0	P42679
9813758.0	Q99759
9813758.0	Q16584
9813758.0	Q02779
9813758.0	P51955
9813758.0	P51956
9813758.0	Q13153
9813758.0	Q13177
9813758.0	O75914
9813758.0	P09619
9813758.0	O15530
9813758.0	O00750
9813758.0	P11309
9813758.0	P48736
9813758.0	Q9UBF8
9813758.0	P17612
9813758.0	P22694
9813758.0	P41743
9813758.0	Q15139
9813758.0	P27361
9813758.0	Q16659
9813758.0	Q13164
9813758.0	P45983
9813758.0	Q15759
9884685.0	Q13237
9884685.0	Q13188
9884685.0	Q13043
9884685.0	Q15569
9884685.0	Q06418
9884685.0	Q86Y07
9884685.0	Q12852
9884685.0	O00506
9884685.0	Q9Y2U5
9884685.0	Q9NYY3
9884685.0	O14578
9884685.0	Q15208
9884685.0	Q96PY6
9884685.0	Q9UKI8
9884685.0	O94921
9884685.0	O60331
9884685.0	Q9UEW8
9884685.0	Q9UHD2
9884685.0	Q96BR1
9884685.0	Q14164
9884685.0	P14616
9884685.0	O00444
9884685.0	Q9UIK4
9884685.0	Q9UPE1
9884685.0	Q9HC98
9884685.0	Q9BQI3
9884685.0	Q9NRM7
9884685.0	P57058
9884685.0	Q8IYT8
9884685.0	Q9H2G2
9884685.0	Q14680
9884685.0	O60285
